Año;RENIPRESS;EESS;Ubigeo_Declarado_Paciente;Distrito_RH_Paciente;Codigo_Item;Codigo_Item_F;Descripcion_Item;id_genero;grupo_edad;cie;desc_grupo;TOTAL
2025;2890;LAS BEGONIAS;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2908;LOS PALOS;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2911;MIRAVE;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2913;LOCUMBA;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2913;LOCUMBA;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;120103;LAREDO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;110806;PERENE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2900;ITE;110333;SAUSA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2899;POCOLLAY;120110;EL PORVENIR;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;120111;LA ESPERANZA;A64X9;A64;SINDROME DE FLUJO VAGINAL;M;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2886;CONO NORTE;120111;LA ESPERANZA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;120107;VICTOR LARCO HERRERA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2923;JESUS MARIA;120107;VICTOR LARCO HERRERA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2886;CONO NORTE;120104;MOCHE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;120808;CASA GRANDE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;120112;FLORENCIA DE MORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;120112;FLORENCIA DE MORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2922;HABITAT;140119;PUENTE PIEDRA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2892;CALANA;140119;PUENTE PIEDRA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;140119;PUENTE PIEDRA;A64X9;A64;SINDROME DE FLUJO VAGINAL;M;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2923;JESUS MARIA;140117;MAGDALENA VIEJA (PUEBLO LIBRE);A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2924;RAMON COPAJA;140111;LINCE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;140112;LURIGANCHO (CHOSICA);A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;140109;LA VICTORIA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;140108;CHORRILLOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2886;CONO NORTE;140109;LA VICTORIA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2914;INCLAN;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2919;LEONCIO PRADO;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2922;HABITAT;140101;LIMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;140102;ANCON;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2909;ILABAYA;140104;BREÑA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;140103;ATE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2916;LAS YARAS;140103;ATE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;140108;CHORRILLOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;140106;COMAS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;22
2025;2889;5 DE NOVIEMBRE;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;39
2025;2889;5 DE NOVIEMBRE;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;12-17a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;6
2025;2882;ALTO ALIANZA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2874;CANDARAVE;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2893;PACHIA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2892;CALANA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2892;CALANA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2900;ITE;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;31
2025;6724;VIÑANI;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;89
2025;6724;VIÑANI;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2885;CIUDAD NUEVA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;4
2025;2885;CIUDAD NUEVA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2905;5 Y 6  LA YARADA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2909;ILABAYA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2908;LOS PALOS;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2908;LOS PALOS;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;6
2025;2923;JESUS MARIA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2923;JESUS MARIA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2923;JESUS MARIA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;M;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2916;LAS YARAS;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2918;LA NATIVIDAD;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;12-17a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2918;LA NATIVIDAD;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;6
2025;2918;LA NATIVIDAD;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;7
2025;2918;LA NATIVIDAD;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;4
2025;2919;LEONCIO PRADO;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;9
2025;2922;HABITAT;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2922;HABITAT;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;11
2025;2922;HABITAT;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2924;RAMON COPAJA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;4
2025;2871;CAIRANI;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2873;CAMILACA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2875;TOTORA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;5
2025;34527;CENTRO DE SALUD METROPOLITANO;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;5
2025;2932;TARATA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2932;TARATA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2926;CHIPISPAYA;220113;CORONEL GREGORIO ALBARRACIN LANCHIPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2932;TARATA;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;12-17a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2932;TARATA;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;22
2025;2932;TARATA;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;20
2025;2869;CHILUYO;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2870;CONCHACHIRI;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2868;CORACORANI;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2890;LAS BEGONIAS;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2865;RIO KAÑO;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2865;RIO KAÑO;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2911;MIRAVE;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;220201;TARATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;12-17a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2932;TARATA;220205;HEROES ALBARRACIN;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2925;CHUCATAMANI;220205;HEROES ALBARRACIN;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2927;TALABAYA;220206;ESTIQUE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2928;ESTIQUE PAMPA;220205;HEROES ALBARRACIN;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;220205;HEROES ALBARRACIN;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2928;ESTIQUE PAMPA;220207;ESTIQUE-PAMPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2928;ESTIQUE PAMPA;220207;ESTIQUE-PAMPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;8
2025;2928;ESTIQUE PAMPA;220207;ESTIQUE-PAMPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2933;TARUCACHI;220207;ESTIQUE-PAMPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2922;HABITAT;220207;ESTIQUE-PAMPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2918;LA NATIVIDAD;220207;ESTIQUE-PAMPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2930;SUSAPAYA;220211;SUSAPAYA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;4
2025;2930;SUSAPAYA;220211;SUSAPAYA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2890;LAS BEGONIAS;220211;SUSAPAYA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2932;TARATA;220211;SUSAPAYA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2931;YABROCO;220211;SUSAPAYA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2929;SITAJARA;220210;SITAJARA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2905;5 Y 6  LA YARADA;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;9
2025;2905;5 Y 6  LA YARADA;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;18
2025;2905;5 Y 6  LA YARADA;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2906;LOS OLIVOS;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;4
2025;2906;LOS OLIVOS;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2908;LOS PALOS;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;8
2025;2908;LOS PALOS;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;39
2025;6724;VIÑANI;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;34527;CENTRO DE SALUD METROPOLITANO;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;220114;LA YARADA LOS PALOS;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
